zip5	hrrcity	hrrstate	hrr	region
26273	Morgantown	WV	445	5
26275	Morgantown	WV	445	5
26276	Morgantown	WV	445	5
26278	Morgantown	WV	445	5
26280	Morgantown	WV	445	5
26282	Morgantown	WV	445	5
26283	Morgantown	WV	445	5
26285	Morgantown	WV	445	5
26287	Morgantown	WV	445	5
26288	Charleston	WV	443	5
26289	Morgantown	WV	445	5
26291	Charlottesville	VA	427	5
26292	Morgantown	WV	445	5
26293	Morgantown	WV	445	5
26294	Morgantown	WV	445	5
26296	Morgantown	WV	445	5
26298	Charleston	WV	443	5
26301	Morgantown	WV	445	5
26302	Morgantown	WV	445	5
26306	Morgantown	WV	445	5
26320	Pittsburgh	PA	357	4
26321	Charleston	WV	443	5
26323	Morgantown	WV	445	5
26325	Charleston	WV	443	5
26327	Charleston	WV	443	5
26330	Morgantown	WV	445	5
26335	Charleston	WV	443	5
26337	Charleston	WV	443	5
26338	Charleston	WV	443	5
26339	Morgantown	WV	445	5
26342	Charleston	WV	443	5
26343	Charleston	WV	443	5
26346	Charleston	WV	443	5
26347	Morgantown	WV	445	5
26348	Morgantown	WV	445	5
26349	Morgantown	WV	445	5
26351	Charleston	WV	443	5
26354	Morgantown	WV	445	5
26361	Morgantown	WV	445	5
26362	Charleston	WV	443	5
26366	Morgantown	WV	445	5
26369	Morgantown	WV	445	5
26372	Charleston	WV	443	5
26374	Morgantown	WV	445	5
26376	Charleston	WV	443	5
26377	Pittsburgh	PA	357	4
26378	Charleston	WV	443	5
26384	Charleston	WV	443	5
26385	Morgantown	WV	445	5
26386	Morgantown	WV	445	5
26404	Morgantown	WV	445	5
26405	Morgantown	WV	445	5
26408	Morgantown	WV	445	5
26410	Morgantown	WV	445	5
26411	Morgantown	WV	445	5
26412	Charleston	WV	443	5
26415	Charleston	WV	443	5
26416	Morgantown	WV	445	5
26419	Pittsburgh	PA	357	4
26421	Charleston	WV	443	5
26422	Morgantown	WV	445	5
26424	Morgantown	WV	445	5
26425	Morgantown	WV	445	5
26426	Morgantown	WV	445	5
26430	Charleston	WV	443	5
26431	Morgantown	WV	445	5
26434	Pittsburgh	PA	357	4
26435	Morgantown	WV	445	5
26436	Morgantown	WV	445	5
26437	Pittsburgh	PA	357	4
26438	Morgantown	WV	445	5
26440	Morgantown	WV	445	5
26443	Charleston	WV	443	5
26444	Morgantown	WV	445	5
26447	Charleston	WV	443	5
26448	Morgantown	WV	445	5
26451	Morgantown	WV	445	5
26452	Charleston	WV	443	5
26456	Morgantown	WV	445	5
26461	Morgantown	WV	445	5
26463	Morgantown	WV	445	5
26501	Morgantown	WV	445	5
26502	Morgantown	WV	445	5
26504	Morgantown	WV	445	5
26505	Morgantown	WV	445	5
26506	Morgantown	WV	445	5
26507	Morgantown	WV	445	5
26508	Morgantown	WV	445	5
26519	Morgantown	WV	445	5
26520	Morgantown	WV	445	5
26521	Morgantown	WV	445	5
26524	Morgantown	WV	445	5
26525	Morgantown	WV	445	5
26527	Morgantown	WV	445	5
26531	Morgantown	WV	445	5
26534	Morgantown	WV	445	5
26537	Morgantown	WV	445	5
26541	Morgantown	WV	445	5
26542	Morgantown	WV	445	5
26543	Morgantown	WV	445	5
26544	Morgantown	WV	445	5
26546	Morgantown	WV	445	5
26547	Morgantown	WV	445	5
26554	Morgantown	WV	445	5
26555	Morgantown	WV	445	5
26559	Morgantown	WV	445	5
26560	Morgantown	WV	445	5
26561	Pittsburgh	PA	357	4
26562	Morgantown	WV	445	5
26563	Morgantown	WV	445	5
26566	Morgantown	WV	445	5
26568	Morgantown	WV	445	5
26570	Morgantown	WV	445	5
26571	Morgantown	WV	445	5
26572	Morgantown	WV	445	5
26574	Morgantown	WV	445	5
26575	Morgantown	WV	445	5
26576	Morgantown	WV	445	5
26578	Morgantown	WV	445	5
26581	Pittsburgh	PA	357	4
26582	Morgantown	WV	445	5
26585	Morgantown	WV	445	5
26586	Morgantown	WV	445	5
26587	Morgantown	WV	445	5
26588	Morgantown	WV	445	5
26590	Morgantown	WV	445	5
26591	Morgantown	WV	445	5
26601	Charleston	WV	443	5
26610	Charleston	WV	443	5
26611	Charleston	WV	443	5
26615	Charleston	WV	443	5
26617	Charleston	WV	443	5
26619	Charleston	WV	443	5
26621	Charleston	WV	443	5
26623	Charleston	WV	443	5
26624	Charleston	WV	443	5
26627	Charleston	WV	443	5
26629	Charleston	WV	443	5
26631	Charleston	WV	443	5
26636	Charleston	WV	443	5
26638	Charleston	WV	443	5
26651	Charleston	WV	443	5
26656	Charleston	WV	443	5
26660	Charleston	WV	443	5
26662	Charleston	WV	443	5
26667	Charleston	WV	443	5
26671	Charleston	WV	443	5
26675	Charleston	WV	443	5
26676	Charleston	WV	443	5
26678	Charleston	WV	443	5
26679	Charleston	WV	443	5
26680	Charleston	WV	443	5
26681	Charleston	WV	443	5
26684	Charleston	WV	443	5
26690	Charleston	WV	443	5
26691	Charleston	WV	443	5
26704	Winchester	VA	435	5
26705	Morgantown	WV	445	5
26707	Morgantown	WV	445	5
26710	Washington	DC	113	5
26711	Winchester	VA	435	5
26714	Winchester	VA	435	5
26716	Morgantown	WV	445	5
26717	Washington	DC	113	5
26719	Washington	DC	113	5
26720	Morgantown	WV	445	5
26722	Washington	DC	113	5
26726	Washington	DC	113	5
26731	Winchester	VA	435	5
26739	Winchester	VA	435	5
26743	Washington	DC	113	5
26750	Washington	DC	113	5
26753	Washington	DC	113	5
26755	Winchester	VA	435	5
26757	Winchester	VA	435	5
26761	Winchester	VA	435	5
26763	Washington	DC	113	5
26764	Morgantown	WV	445	5
26767	Washington	DC	113	5
26801	Winchester	VA	435	5
26802	Charlottesville	VA	427	5
26804	Morgantown	WV	445	5
26807	Charlottesville	VA	427	5
26808	Winchester	VA	435	5
26810	Winchester	VA	435	5
26812	Charlottesville	VA	427	5
26814	Winchester	VA	435	5
26815	Charlottesville	VA	427	5
26817	Winchester	VA	435	5
26818	Winchester	VA	435	5
26823	Winchester	VA	435	5
26833	Winchester	VA	435	5
26836	Winchester	VA	435	5
26838	Charlottesville	VA	427	5
26845	Winchester	VA	435	5
26847	Winchester	VA	435	5
26851	Winchester	VA	435	5
26852	Winchester	VA	435	5
26855	Winchester	VA	435	5
26865	Winchester	VA	435	5
26866	Winchester	VA	435	5
26884	Winchester	VA	435	5
26886	Winchester	VA	435	5
27006	Winston-Salem	NC	320	5
27007	Winston-Salem	NC	320	5
27009	Winston-Salem	NC	320	5
27010	Winston-Salem	NC	320	5
27011	Winston-Salem	NC	320	5
27012	Winston-Salem	NC	320	5
27013	Winston-Salem	NC	320	5
27014	Winston-Salem	NC	320	5
27016	Winston-Salem	NC	320	5
27017	Winston-Salem	NC	320	5
27018	Winston-Salem	NC	320	5
27019	Winston-Salem	NC	320	5
27020	Winston-Salem	NC	320	5
27021	Winston-Salem	NC	320	5
27022	Winston-Salem	NC	320	5
27023	Winston-Salem	NC	320	5
27024	Winston-Salem	NC	320	5
27025	Greensboro	NC	313	5
27027	Greensboro	NC	313	5
27028	Winston-Salem	NC	320	5
27030	Winston-Salem	NC	320	5
27031	Winston-Salem	NC	320	5
27040	Winston-Salem	NC	320	5
27041	Winston-Salem	NC	320	5
27042	Winston-Salem	NC	320	5
27043	Winston-Salem	NC	320	5
27045	Winston-Salem	NC	320	5
27046	Winston-Salem	NC	320	5
27047	Winston-Salem	NC	320	5
27048	Greensboro	NC	313	5
27049	Winston-Salem	NC	320	5
27050	Winston-Salem	NC	320	5
27051	Winston-Salem	NC	320	5
27052	Winston-Salem	NC	320	5
27053	Winston-Salem	NC	320	5
27054	Charlotte	NC	311	5
27055	Winston-Salem	NC	320	5
27094	Winston-Salem	NC	320	5
27098	Winston-Salem	NC	320	5
27099	Winston-Salem	NC	320	5
27101	Winston-Salem	NC	320	5
27102	Winston-Salem	NC	320	5
27103	Winston-Salem	NC	320	5
27104	Winston-Salem	NC	320	5
27105	Winston-Salem	NC	320	5
27106	Winston-Salem	NC	320	5
27107	Winston-Salem	NC	320	5
27108	Winston-Salem	NC	320	5
27109	Winston-Salem	NC	320	5
27110	Winston-Salem	NC	320	5
27111	Winston-Salem	NC	320	5
27113	Winston-Salem	NC	320	5
27114	Winston-Salem	NC	320	5
27115	Winston-Salem	NC	320	5
27116	Winston-Salem	NC	320	5
27117	Winston-Salem	NC	320	5
27120	Winston-Salem	NC	320	5
27127	Winston-Salem	NC	320	5
27130	Winston-Salem	NC	320	5
27150	Winston-Salem	NC	320	5
27151	Winston-Salem	NC	320	5
27152	Winston-Salem	NC	320	5
27155	Winston-Salem	NC	320	5
27156	Winston-Salem	NC	320	5
27157	Winston-Salem	NC	320	5
27199	Winston-Salem	NC	320	5
27201	Durham	NC	312	5
27202	Durham	NC	312	5
27203	Greensboro	NC	313	5
27204	Greensboro	NC	313	5
27205	Greensboro	NC	313	5
27207	Greensboro	NC	313	5
27208	Durham	NC	312	5
27209	Durham	NC	312	5
27212	Durham	NC	312	5
27213	Greensboro	NC	313	5
27214	Greensboro	NC	313	5
27215	Durham	NC	312	5
27216	Durham	NC	312	5
27217	Durham	NC	312	5
27228	Durham	NC	312	5
27229	Durham	NC	312	5
27230	Greensboro	NC	313	5
27231	Durham	NC	312	5
27233	Greensboro	NC	313	5
27235	Greensboro	NC	313	5
27237	Durham	NC	312	5
27239	Greensboro	NC	313	5
27242	Durham	NC	312	5
27243	Durham	NC	312	5
27244	Durham	NC	312	5
27247	Greensboro	NC	313	5
27248	Greensboro	NC	313	5
27249	Durham	NC	312	5
27252	Durham	NC	312	5
27253	Durham	NC	312	5
27256	Durham	NC	312	5
27258	Durham	NC	312	5
27259	Durham	NC	312	5
27260	Winston-Salem	NC	320	5
27261	Winston-Salem	NC	320	5
27262	Winston-Salem	NC	320	5
27263	Winston-Salem	NC	320	5
27264	Winston-Salem	NC	320	5
27265	Winston-Salem	NC	320	5
27278	Durham	NC	312	5
27281	Durham	NC	312	5
27282	Winston-Salem	NC	320	5
27283	Greensboro	NC	313	5
27284	Winston-Salem	NC	320	5
27285	Winston-Salem	NC	320	5
27288	Greensboro	NC	313	5
27289	Greensboro	NC	313	5
27291	Durham	NC	312	5
27292	Winston-Salem	NC	320	5
27293	Winston-Salem	NC	320	5
27294	Winston-Salem	NC	320	5
27295	Winston-Salem	NC	320	5
27298	Greensboro	NC	313	5
27299	Winston-Salem	NC	320	5
27301	Greensboro	NC	313	5
27302	Durham	NC	312	5
27305	Durham	NC	312	5
27306	Greensboro	NC	313	5
27310	Greensboro	NC	313	5
27311	Durham	NC	312	5
27312	Durham	NC	312	5
27313	Greensboro	NC	313	5
27314	Durham	NC	312	5
27315	Durham	NC	312	5
27316	Greensboro	NC	313	5
27317	Greensboro	NC	313	5
27320	Greensboro	NC	313	5
27323	Greensboro	NC	313	5
27325	Durham	NC	312	5
27326	Greensboro	NC	313	5
27330	Durham	NC	312	5
27331	Durham	NC	312	5
27332	Durham	NC	312	5
27340	Durham	NC	312	5
27341	Greensboro	NC	313	5
27342	Greensboro	NC	313	5
27343	Durham	NC	312	5
27344	Greensboro	NC	313	5
27349	Durham	NC	312	5
27350	Winston-Salem	NC	320	5
27351	Winston-Salem	NC	320	5
27355	Greensboro	NC	313	5
27356	Durham	NC	312	5
27357	Greensboro	NC	313	5
27358	Greensboro	NC	313	5
27359	Durham	NC	312	5
27360	Winston-Salem	NC	320	5
27361	Winston-Salem	NC	320	5
27370	Winston-Salem	NC	320	5
27371	Greensboro	NC	313	5
27373	Winston-Salem	NC	320	5
27374	Winston-Salem	NC	320	5
27375	Greensboro	NC	313	5
27376	Durham	NC	312	5
27377	Greensboro	NC	313	5
27379	Durham	NC	312	5
27395	Greensboro	NC	313	5
27401	Greensboro	NC	313	5
27402	Greensboro	NC	313	5
27403	Greensboro	NC	313	5
27404	Greensboro	NC	313	5
27405	Greensboro	NC	313	5
27406	Greensboro	NC	313	5
27407	Greensboro	NC	313	5
27408	Greensboro	NC	313	5
27409	Greensboro	NC	313	5
27410	Greensboro	NC	313	5
27411	Greensboro	NC	313	5
27412	Greensboro	NC	313	5
27413	Greensboro	NC	313	5
27415	Greensboro	NC	313	5
27416	Greensboro	NC	313	5
27417	Greensboro	NC	313	5
27419	Greensboro	NC	313	5
27420	Greensboro	NC	313	5
27425	Greensboro	NC	313	5
27427	Greensboro	NC	313	5
27429	Greensboro	NC	313	5
27435	Greensboro	NC	313	5
27438	Greensboro	NC	313	5
27455	Greensboro	NC	313	5
27495	Greensboro	NC	313	5
27497	Greensboro	NC	313	5
27498	Greensboro	NC	313	5
27499	Greensboro	NC	313	5
27501	Raleigh	NC	318	5
27502	Raleigh	NC	318	5
27503	Durham	NC	312	5
27504	Raleigh	NC	318	5
27505	Durham	NC	312	5
27506	Raleigh	NC	318	5
27507	Durham	NC	312	5
27508	Raleigh	NC	318	5
27509	Durham	NC	312	5
27510	Durham	NC	312	5
27511	Raleigh	NC	318	5
27512	Raleigh	NC	318	5
27513	Raleigh	NC	318	5
27514	Durham	NC	312	5
27515	Durham	NC	312	5
27516	Durham	NC	312	5
27517	Durham	NC	312	5
27518	Raleigh	NC	318	5
27519	Raleigh	NC	318	5
27520	Raleigh	NC	318	5
27521	Raleigh	NC	318	5
27522	Durham	NC	312	5
27523	Raleigh	NC	318	5
27524	Raleigh	NC	318	5
27525	Raleigh	NC	318	5
27526	Raleigh	NC	318	5
27527	Raleigh	NC	318	5
27528	Raleigh	NC	318	5
27529	Raleigh	NC	318	5
27530	Raleigh	NC	318	5
27531	Raleigh	NC	318	5
27532	Raleigh	NC	318	5
27533	Raleigh	NC	318	5
27534	Raleigh	NC	318	5
27536	Durham	NC	312	5
27537	Durham	NC	312	5
27539	Raleigh	NC	318	5
27540	Raleigh	NC	318	5
27541	Durham	NC	312	5
27542	Raleigh	NC	318	5
27543	Raleigh	NC	318	5
27544	Durham	NC	312	5
27545	Raleigh	NC	318	5
27546	Raleigh	NC	318	5
27549	Raleigh	NC	318	5
27551	Durham	NC	312	5
27552	Raleigh	NC	318	5
27553	Durham	NC	312	5
27555	Raleigh	NC	318	5
27556	Durham	NC	312	5
27557	Raleigh	NC	318	5
27559	Durham	NC	312	5
27560	Raleigh	NC	318	5
27562	Raleigh	NC	318	5
27563	Durham	NC	312	5
27564	Durham	NC	312	5
27565	Durham	NC	312	5
27568	Raleigh	NC	318	5
27569	Raleigh	NC	318	5
27570	Durham	NC	312	5
27571	Raleigh	NC	318	5
27572	Durham	NC	312	5
27573	Durham	NC	312	5
27574	Durham	NC	312	5
27576	Raleigh	NC	318	5
27577	Raleigh	NC	318	5
27581	Durham	NC	312	5
27582	Durham	NC	312	5
27583	Durham	NC	312	5
27584	Durham	NC	312	5
27586	Durham	NC	312	5
27587	Raleigh	NC	318	5
27588	Raleigh	NC	318	5
27589	Durham	NC	312	5
27591	Raleigh	NC	318	5
27592	Raleigh	NC	318	5
27593	Raleigh	NC	318	5
27594	Durham	NC	312	5
27596	Raleigh	NC	318	5
27597	Raleigh	NC	318	5
27599	Durham	NC	312	5
27601	Raleigh	NC	318	5
27602	Raleigh	NC	318	5
27603	Raleigh	NC	318	5
27604	Raleigh	NC	318	5
27605	Raleigh	NC	318	5
27606	Raleigh	NC	318	5
27607	Raleigh	NC	318	5
27608	Raleigh	NC	318	5
27609	Raleigh	NC	318	5
27610	Raleigh	NC	318	5
27611	Raleigh	NC	318	5
27612	Raleigh	NC	318	5
27613	Raleigh	NC	318	5
27614	Raleigh	NC	318	5
27615	Raleigh	NC	318	5
27616	Raleigh	NC	318	5
27617	Raleigh	NC	318	5
27619	Raleigh	NC	318	5
27620	Raleigh	NC	318	5
27621	Raleigh	NC	318	5
27622	Raleigh	NC	318	5
27623	Raleigh	NC	318	5
27624	Raleigh	NC	318	5
27625	Raleigh	NC	318	5
27626	Raleigh	NC	318	5
27627	Raleigh	NC	318	5
27628	Raleigh	NC	318	5
27629	Raleigh	NC	318	5
27634	Raleigh	NC	318	5
27635	Raleigh	NC	318	5
27636	Raleigh	NC	318	5
27640	Raleigh	NC	318	5
27650	Raleigh	NC	318	5
27656	Raleigh	NC	318	5
27658	Raleigh	NC	318	5
27661	Raleigh	NC	318	5
27668	Raleigh	NC	318	5
27675	Raleigh	NC	318	5
27676	Raleigh	NC	318	5
27690	Raleigh	NC	318	5
27695	Raleigh	NC	318	5
27697	Raleigh	NC	318	5
27698	Raleigh	NC	318	5
27699	Raleigh	NC	318	5
27701	Durham	NC	312	5
27702	Durham	NC	312	5
27703	Durham	NC	312	5
27704	Durham	NC	312	5
27705	Durham	NC	312	5
27707	Durham	NC	312	5
27708	Durham	NC	312	5
27709	Raleigh	NC	318	5
27710	Durham	NC	312	5
27711	Durham	NC	312	5
27712	Durham	NC	312	5
27713	Durham	NC	312	5
27715	Durham	NC	312	5
27717	Durham	NC	312	5
27722	Durham	NC	312	5
27801	Raleigh	NC	318	5
27802	Raleigh	NC	318	5
27803	Raleigh	NC	318	5
27804	Raleigh	NC	318	5
27805	Greenville	NC	314	5
27806	Greenville	NC	314	5
27807	Raleigh	NC	318	5
27808	Greenville	NC	314	5
27809	Raleigh	NC	318	5
27810	Greenville	NC	314	5
27811	Greenville	NC	314	5
27812	Greenville	NC	314	5
27813	Raleigh	NC	318	5
27814	Greenville	NC	314	5
27815	Raleigh	NC	318	5
27816	Raleigh	NC	318	5
27817	Greenville	NC	314	5
27818	Greenville	NC	314	5
27819	Greenville	NC	314	5
27820	Raleigh	NC	318	5
27821	Greenville	NC	314	5
27822	Raleigh	NC	318	5
27823	Raleigh	NC	318	5
27824	Greenville	NC	314	5
27825	Greenville	NC	314	5
27826	Greenville	NC	314	5
27827	Greenville	NC	314	5
27828	Greenville	NC	314	5
27829	Greenville	NC	314	5
27830	Raleigh	NC	318	5
27831	Raleigh	NC	318	5
27832	Raleigh	NC	318	5
27833	Greenville	NC	314	5
27834	Greenville	NC	314	5
27835	Greenville	NC	314	5
27836	Greenville	NC	314	5
27837	Greenville	NC	314	5
27839	Raleigh	NC	318	5
27840	Greenville	NC	314	5
27841	Greenville	NC	314	5
27842	Raleigh	NC	318	5
27843	Greenville	NC	314	5
27844	Raleigh	NC	318	5
27845	Raleigh	NC	318	5
27846	Greenville	NC	314	5
27847	Greenville	NC	314	5
27849	Greenville	NC	314	5
27850	Raleigh	NC	318	5
27851	Raleigh	NC	318	5
27852	Greenville	NC	314	5
27853	Raleigh	NC	318	5
27855	Greenville	NC	314	5
27856	Raleigh	NC	318	5
27857	Greenville	NC	314	5
27858	Greenville	NC	314	5
27860	Greenville	NC	314	5
27861	Greenville	NC	314	5
27862	Raleigh	NC	318	5
27863	Raleigh	NC	318	5
27864	Greenville	NC	314	5
27865	Greenville	NC	314	5
27866	Raleigh	NC	318	5
27867	Greenville	NC	314	5
27868	Raleigh	NC	318	5
27869	Greenville	NC	314	5
27870	Raleigh	NC	318	5
27871	Greenville	NC	314	5
27872	Greenville	NC	314	5
27873	Raleigh	NC	318	5
27874	Raleigh	NC	318	5
27875	Greenville	NC	314	5
27876	Raleigh	NC	318	5
27877	Raleigh	NC	318	5
27878	Raleigh	NC	318	5
27879	Greenville	NC	314	5
27880	Raleigh	NC	318	5
27881	Greenville	NC	314	5
27882	Raleigh	NC	318	5
27883	Raleigh	NC	318	5
27884	Greenville	NC	314	5
27885	Greenville	NC	314	5
27886	Greenville	NC	314	5
27887	Raleigh	NC	318	5
27888	Greenville	NC	314	5
27889	Greenville	NC	314	5
27890	Raleigh	NC	318	5
27891	Raleigh	NC	318	5
27892	Greenville	NC	314	5
27893	Raleigh	NC	318	5
27894	Raleigh	NC	318	5
27895	Raleigh	NC	318	5
27896	Raleigh	NC	318	5
27897	Greenville	NC	314	5
27906	Norfolk	VA	430	5
27907	Norfolk	VA	430	5
27909	Norfolk	VA	430	5
27910	Greenville	NC	314	5
27915	Norfolk	VA	430	5
27916	Norfolk	VA	430	5
27917	Norfolk	VA	430	5
27919	Norfolk	VA	430	5
27920	Norfolk	VA	430	5
27921	Norfolk	VA	430	5
27922	Greenville	NC	314	5
27923	Norfolk	VA	430	5
27924	Greenville	NC	314	5
27925	Greenville	NC	314	5
27926	Norfolk	VA	430	5
27927	Norfolk	VA	430	5
27928	Greenville	NC	314	5
27929	Norfolk	VA	430	5
27930	Norfolk	VA	430	5
27932	Greenville	NC	314	5
27935	Greenville	NC	314	5
27936	Norfolk	VA	430	5
27937	Norfolk	VA	430	5
27938	Greenville	NC	314	5
27939	Norfolk	VA	430	5
27941	Norfolk	VA	430	5
27942	Greenville	NC	314	5
27943	Norfolk	VA	430	5
27944	Norfolk	VA	430	5
27946	Norfolk	VA	430	5
27947	Norfolk	VA	430	5
27948	Norfolk	VA	430	5
27949	Norfolk	VA	430	5
27950	Norfolk	VA	430	5
27953	Norfolk	VA	430	5
27954	Norfolk	VA	430	5
27956	Norfolk	VA	430	5
27957	Greenville	NC	314	5
27958	Norfolk	VA	430	5
27959	Norfolk	VA	430	5
27960	Norfolk	VA	430	5
27962	Greenville	NC	314	5
27964	Norfolk	VA	430	5
27965	Norfolk	VA	430	5
27966	Norfolk	VA	430	5
27967	Greenville	NC	314	5
27968	Norfolk	VA	430	5
27969	Norfolk	VA	430	5
27970	Greenville	NC	314	5
27972	Norfolk	VA	430	5
27973	Norfolk	VA	430	5
27974	Norfolk	VA	430	5
27976	Norfolk	VA	430	5
27978	Norfolk	VA	430	5
27979	Norfolk	VA	430	5
27980	Greenville	NC	314	5
27981	Norfolk	VA	430	5
27982	Norfolk	VA	430	5
27983	Greenville	NC	314	5
27985	Norfolk	VA	430	5
27986	Greenville	NC	314	5
28001	Charlotte	NC	311	5
28002	Charlotte	NC	311	5
28006	Charlotte	NC	311	5
28007	Charlotte	NC	311	5
28009	Charlotte	NC	311	5
28010	Winston-Salem	NC	320	5
28012	Charlotte	NC	311	5
28016	Charlotte	NC	311	5
28017	Charlotte	NC	311	5
28018	Charlotte	NC	311	5
28019	Charlotte	NC	311	5
28020	Charlotte	NC	311	5
28021	Charlotte	NC	311	5
28023	Charlotte	NC	311	5
28024	Charlotte	NC	311	5
28025	Charlotte	NC	311	5
28026	Charlotte	NC	311	5
28027	Charlotte	NC	311	5
28031	Charlotte	NC	311	5
28032	Charlotte	NC	311	5
28033	Charlotte	NC	311	5
28034	Charlotte	NC	311	5
28035	Charlotte	NC	311	5
28036	Charlotte	NC	311	5
28037	Charlotte	NC	311	5
28038	Charlotte	NC	311	5
28039	Charlotte	NC	311	5
28040	Charlotte	NC	311	5
28041	Charlotte	NC	311	5
28042	Charlotte	NC	311	5
28043	Charlotte	NC	311	5
28052	Charlotte	NC	311	5
28053	Charlotte	NC	311	5
28054	Charlotte	NC	311	5
28055	Charlotte	NC	311	5
28056	Charlotte	NC	311	5
28070	Charlotte	NC	311	5
28071	Charlotte	NC	311	5
28072	Charlotte	NC	311	5
28073	Charlotte	NC	311	5
28074	Charlotte	NC	311	5
28075	Charlotte	NC	311	5
28076	Charlotte	NC	311	5
28077	Charlotte	NC	311	5
28078	Charlotte	NC	311	5
28079	Charlotte	NC	311	5
28080	Charlotte	NC	311	5
28081	Charlotte	NC	311	5
28082	Charlotte	NC	311	5
28083	Charlotte	NC	311	5
28086	Charlotte	NC	311	5
28088	Charlotte	NC	311	5
28089	Charlotte	NC	311	5
28090	Charlotte	NC	311	5
28091	Charlotte	NC	311	5
28092	Charlotte	NC	311	5
28093	Charlotte	NC	311	5
28097	Charlotte	NC	311	5
28098	Charlotte	NC	311	5
28101	Charlotte	NC	311	5
28102	Charlotte	NC	311	5
28103	Charlotte	NC	311	5
28104	Charlotte	NC	311	5
28105	Charlotte	NC	311	5
28106	Charlotte	NC	311	5
28107	Charlotte	NC	311	5
28108	Charlotte	NC	311	5
28109	Charlotte	NC	311	5
28110	Charlotte	NC	311	5
28111	Charlotte	NC	311	5
28112	Charlotte	NC	311	5
28114	Charlotte	NC	311	5
28115	Charlotte	NC	311	5
28117	Charlotte	NC	311	5
28119	Charlotte	NC	311	5
28120	Charlotte	NC	311	5
28123	Charlotte	NC	311	5
28124	Charlotte	NC	311	5
28125	Charlotte	NC	311	5
28126	Charlotte	NC	311	5
28127	Charlotte	NC	311	5
28128	Charlotte	NC	311	5
28129	Charlotte	NC	311	5
28130	Charlotte	NC	311	5
28133	Charlotte	NC	311	5
28134	Charlotte	NC	311	5
28135	Charlotte	NC	311	5
28136	Charlotte	NC	311	5
28137	Charlotte	NC	311	5
28138	Charlotte	NC	311	5
28139	Charlotte	NC	311	5
28144	Charlotte	NC	311	5
28145	Charlotte	NC	311	5
28146	Charlotte	NC	311	5
28147	Charlotte	NC	311	5
28150	Charlotte	NC	311	5
28151	Charlotte	NC	311	5
28152	Charlotte	NC	311	5
28159	Charlotte	NC	311	5
28160	Charlotte	NC	311	5
28163	Charlotte	NC	311	5
28164	Charlotte	NC	311	5
28166	Winston-Salem	NC	320	5
28167	Charlotte	NC	311	5
28168	Hickory	NC	315	5
28169	Charlotte	NC	311	5
28170	Charlotte	NC	311	5
28173	Charlotte	NC	311	5
28174	Charlotte	NC	311	5
28201	Charlotte	NC	311	5
28202	Charlotte	NC	311	5
28203	Charlotte	NC	311	5
28204	Charlotte	NC	311	5
28205	Charlotte	NC	311	5
28206	Charlotte	NC	311	5
28207	Charlotte	NC	311	5
28208	Charlotte	NC	311	5
28209	Charlotte	NC	311	5
28210	Charlotte	NC	311	5
28211	Charlotte	NC	311	5
28212	Charlotte	NC	311	5
28213	Charlotte	NC	311	5
28214	Charlotte	NC	311	5
28215	Charlotte	NC	311	5
28216	Charlotte	NC	311	5
28217	Charlotte	NC	311	5
28218	Charlotte	NC	311	5
28219	Charlotte	NC	311	5
28220	Charlotte	NC	311	5
28221	Charlotte	NC	311	5
28222	Charlotte	NC	311	5
28223	Charlotte	NC	311	5
28224	Charlotte	NC	311	5
28226	Charlotte	NC	311	5
28227	Charlotte	NC	311	5
28228	Charlotte	NC	311	5
28229	Charlotte	NC	311	5
28230	Charlotte	NC	311	5
28231	Charlotte	NC	311	5
28232	Charlotte	NC	311	5
28233	Charlotte	NC	311	5
28234	Charlotte	NC	311	5
28235	Charlotte	NC	311	5
28236	Charlotte	NC	311	5
28237	Charlotte	NC	311	5
28241	Charlotte	NC	311	5
28242	Charlotte	NC	311	5
28243	Charlotte	NC	311	5
28244	Charlotte	NC	311	5
28246	Charlotte	NC	311	5
28247	Charlotte	NC	311	5
28253	Charlotte	NC	311	5
28254	Charlotte	NC	311	5
28256	Charlotte	NC	311	5
28258	Charlotte	NC	311	5
28260	Charlotte	NC	311	5
28262	Charlotte	NC	311	5
28263	Charlotte	NC	311	5
28265	Charlotte	NC	311	5
28266	Charlotte	NC	311	5
28269	Charlotte	NC	311	5
28270	Charlotte	NC	311	5
28271	Charlotte	NC	311	5
28272	Charlotte	NC	311	5
28273	Charlotte	NC	311	5
28274	Charlotte	NC	311	5
28275	Charlotte	NC	311	5
28277	Charlotte	NC	311	5
28278	Charlotte	NC	311	5
28280	Charlotte	NC	311	5
28281	Charlotte	NC	311	5
28282	Charlotte	NC	311	5
28284	Charlotte	NC	311	5
28285	Charlotte	NC	311	5
28287	Charlotte	NC	311	5
28289	Charlotte	NC	311	5
28290	Charlotte	NC	311	5
28296	Charlotte	NC	311	5
28297	Charlotte	NC	311	5
28299	Charlotte	NC	311	5
28301	Raleigh	NC	318	5
28302	Raleigh	NC	318	5
28303	Raleigh	NC	318	5
28304	Raleigh	NC	318	5
28305	Raleigh	NC	318	5
28306	Raleigh	NC	318	5
28307	Raleigh	NC	318	5
