PRVDRNUM	PRWI	TCHOP	DSHOPG	COLACP	GAF	TCHCP	DSHCPG	COLA	URSPA	OPCCR	CPCCR
410006	1.0533	0	0.04081	1	1.0362	0	0.03593	1	LURBAN	0.518	0.041
410007	1.1304	0.27917	0.19777	1	1.0876	0.21768	0.0779	1	LURBAN	0.335	0.017
410008	1.0533	0	0	1	1.0362	0	0	1	LURBAN	0.556	0.06
410009	1.0533	0	0.08595	1	1.0362	0	0.04872	1	LURBAN	0.334	0.019
410010	1.1304	0.10021	0.34818	1	1.0876	0.06339	0.11844	1	LURBAN	0.375	0.028
410011	1.1304	0	0.07426	1	1.0876	0	0.04571	1	LURBAN	0.406	0.011
410012	1.1304	0.11753	0	1	1.0876	0.0889	0.02858	1	LURBAN	0.3	0.007
410013	1.1733	0	0	1	1.1157	0	0.01329	1	LURBAN	0.534	0.032
420002	0.9506	0	0.12943	1	0.9659	0	0.05997	1	LURBAN	0.304	0.025
420004	0.9102	0.33973	0.24433	1	0.9376	0.29323	0.09029	1	OURBAN	0.422	0.027
420005	0.8708	0	0.12	1	0.9096	0	0	1	RURAL	0.303	0.015
420006	0.9102	0.17241	0.04658	1	0.9376	0.1239	0	1	OURBAN	0.291	0.026
420007	0.9404	0.05859	0.11233	1	0.9588	0.03409	0.05553	1	OURBAN	0.265	0.022
420009	0.9404	0.01508	0.04721	1	0.9588	0.00944	0.038	1	OURBAN	0.369	0.026
420010	0.8708	0	0.22909	1	0.9096	0	0.08622	1	OURBAN	0.171	0.023
420011	0.9637	0	0.05465	1	0.9750	0	0	1	OURBAN	0.531	0.041
420015	0.9637	0	0.05955	1	0.9750	0	0	1	OURBAN	0.372	0.016
420016	0.8708	0	0.12	1	0.9096	0	0	1	RURAL	0.625	0.03
420018	0.883	0.11695	0.26884	1	0.9183	0.08262	0.09687	1	OURBAN	0.298	0.017
420019	0.8866	0	0.08617	1	0.9209	0	0	1	RURAL	0.322	0.025
420020	0.9102	0	0.15138	1	0.9376	0	0	1	RURAL	0.346	0.031
420023	0.9637	0	0	1	0.9750	0	0.02839	1	OURBAN	0.26	0.021
420026	0.883	0	0	1	0.9183	0	0.02444	1	OURBAN	0.326	0.026
420027	0.9404	0.03308	0.07012	1	0.9588	0.02679	0.04465	1	OURBAN	0.245	0.03
420030	0.9102	0	0.12	1	0.9376	0	0	1	RURAL	0.289	0.03
420033	0.9637	0	0.06241	1	0.9750	0	0	1	OURBAN	0.272	0.035
420036	0.9342	0	0.16254	1	0.9545	0	0	1	RURAL	0.162	0.019
420037	0.9637	0	0	1	0.9750	0	0	1	OURBAN	0.368	0.05
420038	0.9637	0	0.10506	1	0.9750	0	0	1	OURBAN	0.343	0.027
420039	0.9395	0	0.04019	1	0.9582	0	0.03573	1	OURBAN	0.333	0.03
420043	0.8865	0	0.12	1	0.9208	0	0	1	RURAL	0.179	0.027
420048	0.883	0	0.07557	1	0.9183	0	0.04605	1	OURBAN	0.43	0.026
420049	0.8708	0	0.17088	1	0.9096	0	0.07081	1	OURBAN	0.352	0.041
420051	0.8708	0.02668	0.22108	1	0.9096	0.01527	0.08409	1	OURBAN	0.27	0.016
420053	0.8743	0	0.12	1	0.9121	0	0	1	RURAL	0.309	0.03
420054	0.8708	0	0.12	1	0.9096	0	0	1	RURAL	0.234	0.033
420055	0.8708	0	0.12	1	0.9096	0	0	1	RURAL	0.304	0.028
420056	0.8708	0	0.12	1	0.9096	0	0	1	RURAL	0.36	0.011
420057	0.8708	0	0.06211	1	0.9096	0	0	1	OURBAN	0.345	0.015
420062	0.9342	0	0.12	1	0.9545	0	0	1	RURAL	0.245	0.032
420064	0.8708	0	0.16917	1	0.9096	0	0.07036	1	OURBAN	0.377	0.042
420065	0.9102	0	0.10323	1	0.9376	0	0.05318	1	OURBAN	0.263	0.026
420066	0.8708	0	0.12	1	0.9096	0	0	1	OURBAN	0.384	0.004
420067	0.8891	0	0.17244	1	0.9227	0	0	1	RURAL	0.314	0.023
420068	0.9599	0	0.21749	1	0.9724	0	0	1	RURAL	0.273	0.021
420069	0.8708	0	0.12	1	0.9096	0	0	1	OURBAN	0.38	0.015
420070	0.8899	0	0.19144	1	0.9232	0	0.07623	1	OURBAN	0.129	0.046
420071	0.9404	0.05039	0.12839	1	0.9588	0.03847	0	1	RURAL	0.297	0.025
420072	0.8708	0	0.12	1	0.9096	0	0	1	RURAL	0.521	0.06
420073	0.883	0	0.0774	1	0.9183	0	0.04652	1	OURBAN	0.284	0.016
420078	0.9637	0.08339	0.1669	1	0.9750	0.04956	0.06976	1	OURBAN	0.311	0.022
420079	0.9102	0.03387	0.11304	1	0.9376	0.02448	0.05571	1	OURBAN	0.199	0.018
420080	0.8891	0	0	1	0.9227	0	0	1	RURAL	0.348	0.033
420082	0.9599	0.01109	0.1887	1	0.9724	0.00882	0.0755	1	OURBAN	0.32	0.038
420083	0.9404	0	0.04931	1	0.9588	0	0.03868	1	OURBAN	0.222	0.026
420085	0.9157	0	0	1	0.9415	0	0.02702	1	OURBAN	0.221	0.029
420086	0.883	0	0.1377	1	0.9183	0	0.06213	1	OURBAN	0.327	0.025
420087	0.9102	0	0.03961	1	0.9376	0	0.03554	1	OURBAN	0.294	0.026
420089	0.9102	0	0	1	0.9376	0	0.02972	1	OURBAN	0.247	0.022
420091	0.8708	0	0.16306	1	0.9096	0	0.06876	1	OURBAN	0.207	0.011
420098	0.8708	0	0.02525	1	0.9096	0	0	1	RURAL	0.399	0.051
420101	0.8708	0	0.05302	1	0.9096	0	0	1	RURAL	0.576	0.02509
430005	0.8344	0	0.02821	1	0.8834	0	0	1	RURAL	0.415	0.049
430008	0.8879	0	0	1	0.9218	0	0	1	RURAL	0.525	0.064
430012	0.9373	0	0.0638	1	0.9566	0	0	1	RURAL	0.385	0.032
430013	0.9373	0	0.03961	1	0.9566	0	0	1	RURAL	0.441	0.028
430014	0.8344	0	0	1	0.8834	0	0	1	RURAL	0.44	0.027
430015	0.8344	0	0.12	1	0.8834	0	0	1	RURAL	0.421	0.037
430016	0.9554	0.02258	0.09359	1	0.9692	0.0211	0.05069	1	OURBAN	0.302	0.026
430027	0.9554	0.02657	0.07464	1	0.9692	0.02041	0.04581	1	OURBAN	0.342	0.023
430048	0.8473	0	0.05601	1	0.8927	0	0	1	RURAL	0.546	0.065
430060	0.8344	0	0	1	0.8834	0	0	1	RURAL	0.53	0.037
430064	0.8344	0	0.12	1	0.8834	0	0	1	RURAL	0.661	0.048
430077	0.8686	0.02183	0.16088	1	0.9080	0.01699	0.06818	1	OURBAN	0.41	0.026
430081	1.4401	0	0.12	1	1.2837	0	0	1	RURAL	0.447	0.03215
430082	1.4401	0	0.12	1	1.2837	0	0	1	RURAL	0.354	0.03215
430083	1.4401	0	0.12	1	1.2837	0	0	1	RURAL	0.447	0.03215
430084	1.4401	0	0.12	1	1.2837	0	0	1	RURAL	0.447	0.03215
430085	1.4401	0	0.03849	1	1.2837	0	0	1	RURAL	0.447	0.03215
430089	0.9083	0	0	1	0.9363	0	0	1	OURBAN	0.389	0.048
430090	0.9554	0	0	1	0.9692	0	0	1	OURBAN	0.37	0.048
430091	0.8686	0	0	1	0.9080	0	0	1	OURBAN	0.329	0.033
430092	0.8344	0	0	1	0.8834	0	0	1	RURAL	0.451	0.019
430093	0.8686	0	0	1	0.9080	0	0	1	OURBAN	0.619	0.076
430094	0.8473	0	0	1	0.8927	0	0	1	RURAL	0.74	0.093
430095	0.9554	0	0	1	0.9692	0	0	1	OURBAN	0.32	0.062
430096	0.8344	0	0	1	0.8834	0	0	1	RURAL	0.405	0.081
440001	0.7918	0	0.0407	1	0.8523	0	0	1	OURBAN	0.592	0.03
440002	0.8964	0.01771	0.16495	1	0.9278	0.01229	0.06925	1	OURBAN	0.371	0.037
440003	0.9619	0	0.15895	1	0.9737	0	0.06768	1	LURBAN	0.263	0.023
440006	0.9619	0	0.07873	1	0.9737	0	0.04686	1	LURBAN	0.222	0.04
440007	0.8137	0	0.20994	1	0.8683	0	0	1	RURAL	0.354	0.025
440008	0.8435	0	0.1046	1	0.8900	0	0	1	RURAL	0.216	0.031
440009	0.7918	0	0.10609	1	0.8523	0	0	1	RURAL	0.356	0.024
440010	0.7918	0	0.10006	1	0.8523	0	0	1	RURAL	0.462	0.037
440011	0.8013	0	0.05613	1	0.8592	0	0.04089	1	OURBAN	0.284	0.02
440012	0.7918	0.07645	0.10526	1	0.8523	0.06432	0.0537	1	OURBAN	0.269	0.032
440015	0.8013	0.18003	0.23458	1	0.8592	0.15157	0.08769	1	OURBAN	0.319	0.025
440016	0.8062	0	0.07765	1	0.8628	0	0	1	RURAL	0.439	0.038
440017	0.7918	0.04852	0.1318	1	0.8523	0.05648	0.06059	1	OURBAN	0.266	0.034
440018	0.7918	0	0.20977	1	0.8523	0	0.08108	1	OURBAN	0.235	0.026
440019	0.8013	0	0.05525	1	0.8592	0	0.0406	1	OURBAN	0.21	0.028
440020	0.8725	0	0.14241	1	0.9108	0	0	1	RURAL	0.408	0.032
440024	0.8963	0	0.09213	1	0.9278	0	0.05031	1	OURBAN	0.36	0.052
440025	0.8604	0	0.11479	1	0.9022	0	0	1	RURAL	0.46	0.042
440026	0.9619	0	0	1	0.9737	0	0	1	LURBAN	0.63	0.057
440029	0.9619	0	0	1	0.9737	0	0.023	1	LURBAN	0.576	0.057
440030	0.7974	0	0.13582	1	0.8564	0	0.06164	1	OURBAN	0.299	0.024
440031	0.7937	0	0.10403	1	0.8537	0	0	1	RURAL	0.388	0.038
440032	0.7918	0	0.12	1	0.8523	0	0	1	OURBAN	0.352	0.039
440033	0.7945	0	0.12	1	0.8542	0	0	1	RURAL	0.37	0.012
440034	0.8013	0	0.08945	1	0.8592	0	0.04962	1	OURBAN	0.291	0.031
440035	0.9364	0	0.16637	1	0.9560	0	0.06963	1	OURBAN	0.359	0.037
440039	0.9619	0.32894	0.20093	1	0.9737	0.24936	0.07874	1	LURBAN	0.279	0.026
440040	0.7918	0	0.06396	1	0.8523	0	0	1	RURAL	0.377	0.007
440046	0.9619	0	0.12675	1	0.9737	0	0.05927	1	LURBAN	0.293	0.034
440047	0.8256	0	0.09002	1	0.8770	0	0	1	RURAL	0.598	0.053
440048	0.9314	0.02519	0.03461	1	0.9525	0.01886	0.03393	1	LURBAN	0.362	0.019
440049	0.9314	0.08158	0.15111	1	0.9525	0.06165	0.06563	1	LURBAN	0.357	0.029
440050	0.7918	0	0.11841	1	0.8523	0	0	1	RURAL	0.419	0.029
440051	0.8	0	0.12	1	0.8583	0	0	1	RURAL	0.264	0.041
440052	0.7918	0	0.12	1	0.8523	0	0	1	RURAL	0.216	0.036
440053	0.9619	0	0.1388	1	0.9737	0	0.06241	1	LURBAN	0.399	0.033
440054	0.7918	0	0.05461	1	0.8523	0	0	1	RURAL	0.528	0.03
440056	0.8013	0	0.05612	1	0.8592	0	0	1	OURBAN	0.371	0.073
440057	0.7939	0	0.12	1	0.8538	0	0	1	RURAL	0.359	0.019
440058	0.7918	0	0.12	1	0.8523	0	0	1	RURAL	0.34	0.023
440059	0.7918	0	0.11048	1	0.8523	0	0	1	RURAL	0.423	0.031
440060	0.8435	0	0	1	0.8900	0	0	1	RURAL	0.557	0.064
440061	0.7918	0	0.136	1	0.8523	0	0	1	RURAL	0.241	0.026
440063	0.7918	0.07595	0.16225	1	0.8523	0.05054	0.06855	1	OURBAN	0.244	0.022
440064	0.8963	0	0.12	1	0.9278	0	0	1	OURBAN	0.274	0.08
440065	0.9619	0	0.14107	1	0.9737	0	0.063	1	LURBAN	0.386	0.056
440067	0.7974	0	0.291	1	0.8564	0	0.10285	1	OURBAN	0.203	0.025
440068	0.8963	0	0.12	1	0.9278	0	0	1	RURAL	0.307	0.034
440070	0.8027	0	0.08449	1	0.8603	0	0	1	RURAL	0.614	0.026
440072	0.8964	0	0.12	1	0.9278	0	0	1	RURAL	0.211	0.022
440073	0.9364	0	0.09411	1	0.9560	0	0	1	RURAL	0.505	0.048
440081	0.797	0	0.12	1	0.8561	0	0	1	RURAL	0.298	0.048
440082	0.9619	0.03018	0	1	0.9737	0.02558	0.02079	1	LURBAN	0.365	0.034
440083	0.7918	0	0.12	1	0.8523	0	0	1	RURAL	0.243	0.015
440084	0.7943	0	0.17187	1	0.8541	0	0	1	RURAL	0.451	0.027
440091	0.8963	0	0	1	0.9278	0	0.01713	1	OURBAN	0.317	0.022
440102	0.7918	0	0.12	1	0.8523	0	0	1	RURAL	0.483	0.076
440104	0.8963	0.12855	0.20289	1	0.9278	0.10288	0.07926	1	OURBAN	0.275	0.023
440105	0.7918	0	0.12	1	0.8523	0	0	1	OURBAN	0.206	0.022
440109	0.7988	0	0.06973	1	0.8574	0	0	1	RURAL	0.5	0.035
440110	0.8013	0	0.08097	1	0.8592	0	0	1	OURBAN	0.317	0.066
440111	0.9619	0.1881	0.45066	1	0.9737	0.17946	0.14693	1	LURBAN	0.469	0.066
440115	0.8256	0	0.12	1	0.8770	0	0	1	RURAL	0.606	0.042
440120	0.8013	0	0.07531	1	0.8592	0	0.04598	1	OURBAN	0.268	0.02
440125	0.8013	0	0.15052	1	0.8592	0	0.06547	1	OURBAN	0.253	0.025
440130	0.7918	0	0.04961	1	0.8523	0	0	1	RURAL	0.457	0.051
440131	0.9314	0.01642	0.24554	1	0.9525	0.0331	0.09061	1	LURBAN	0.358	0.032
440132	0.7918	0	0.07933	1	0.8523	0	0	1	RURAL	0.388	0.036
440133	0.9619	0.02476	0.05753	1	0.9737	0.02018	0.04134	1	LURBAN	0.355	0.036
440135	0.7918	0	0.12	1	0.8523	0	0	1	RURAL	0.32	0.028
440137	0.8656	0	0.12	1	0.9059	0	0	1	RURAL	0.486	0.056
440141	0.7918	0	0.24758	1	0.8523	0	0	1	RURAL	0.541	0.027
440144	0.9364	0	0.10821	1	0.9560	0	0	1	RURAL	0.254	0.03
440148	0.9364	0	0.12	1	0.9560	0	0	1	RURAL	0.452	0.036
440150	0.9619	0	0.10728	1	0.9737	0	0.05422	1	LURBAN	0.254	0.035
440151	0.9364	0	0.16872	1	0.9560	0	0	1	RURAL	0.275	0.031
440152	0.9314	0.16242	0.54383	1	0.9525	0.15365	0.17346	1	LURBAN	0.189	0.014
440153	0.7925	0	0.12	1	0.8528	0	0	1	RURAL	0.32	0.056
440156	0.8963	0	0.20184	1	0.9278	0	0.07898	1	OURBAN	0.242	0.019
440159	0.9314	0	0.23882	1	0.9525	0	0.08882	1	LURBAN	0.28	0.018
440161	0.9619	0	0.16064	1	0.9737	0	0.06812	1	LURBAN	0.238	0.026
440168	0.9314	0	0.12	1	0.9525	0	0	1	LURBAN	0.523	0.039
440173	0.8013	0	0.07257	1	0.8592	0	0.04528	1	OURBAN	0.257	0.027
440174	0.823	0	0.23602	1	0.8751	0	0	1	RURAL	0.283	0.033
440175	0.9364	0	0.10479	1	0.9560	0	0	1	RURAL	0.367	0.041
440176	0.7918	0.01146	0.28719	1	0.8523	0.00753	0.10182	1	OURBAN	0.27	0.031
440180	0.7945	0	0.12	1	0.8542	0	0	1	RURAL	0.311	0.035
440181	0.8283	0	0.24455	1	0.8790	0	0	1	RURAL	0.534	0.07
440182	0.8062	0	0.12	1	0.8628	0	0	1	RURAL	0.248	0.009
440183	0.9314	0.0222	0.13593	1	0.9525	0.01662	0.06166	1	LURBAN	0.187	0.011
440184	0.7918	0	0.12789	1	0.8523	0	0.05957	1	OURBAN	0.429	0.127
440185	0.8963	0	0.08887	1	0.9278	0	0	1	OURBAN	0.291	0.025
440186	0.9619	0	0.12	1	0.9737	0	0	1	LURBAN	0.388	0.043
440187	0.7918	0	0.21136	1	0.8523	0	0	1	RURAL	0.334	0.022
440189	0.8592	0	0.22054	1	0.9013	0	0.08394	1	OURBAN	0.253	0.028
440192	0.9364	0	0.12	1	0.9560	0	0	1	RURAL	0.149	0.034
440193	0.9619	0	0.20414	1	0.9737	0	0.07959	1	LURBAN	0.179	0.014
440194	0.9619	0	0.09172	1	0.9737	0	0	1	LURBAN	0.298	0.04
440197	0.9619	0	0.17993	1	0.9737	0	0.07319	1	LURBAN	0.305	0.038
440200	0.9619	0	0.12	1	0.9737	0	0	1	LURBAN	0.484	0.034
440217	0.9314	0.00882	0	1	0.9525	0.00734	0	1	LURBAN	0.446	0.057
440218	0.9619	0	0	1	0.9737	0	0	1	LURBAN	0.328	0.048
440222	0.9314	0.00142	0.21902	1	0.9525	0.00133	0.08354	1	LURBAN	0.446	0.059
440224	0.9619	0	0.12	1	0.9737	0	0	1	LURBAN	0.317	0.032
440225	0.8013	0	0	1	0.8592	0	0	1	OURBAN	0.275	0.111
440226	0.8013	0	0	1	0.8592	0	0	1	OURBAN	0.244	0.114
440227	0.9619	0	0.12	1	0.9737	0	0	1	LURBAN	0.345	0.102
440228	0.9314	0	0.08248	1	0.9525	0	0	1	LURBAN	0.238	0.025
450002	0.9141	0.00599	0.38868	1	0.9403	0.00628	0.12961	1	OURBAN	0.152	0.01
450005	0.8616	0	0.18525	1	0.9030	0	0.07459	1	OURBAN	0.245	0.031
450007	0.8896	0	0.04135	1	0.9230	0	0	1	RURAL	0.495	0.044
450008	0.8304	0	0.1502	1	0.8805	0	0.06539	1	OURBAN	0.447	0.048
450010	0.8203	0.03498	0.09187	1	0.8731	0.03173	0.05024	1	OURBAN	0.279	0.031
450011	0.9172	0.04311	0.11511	1	0.9425	0.03211	0.05625	1	OURBAN	0.203	0.01
450015	0.9786	0.32886	0.35	1	0.9853	0.33393	0.1189	1	LURBAN	0.362	0.019
450018	0.9997	0.38416	0.35	1	0.9998	0.32249	0.1189	1	LURBAN	0.39	0.014
450021	0.9786	0.07796	0.09023	1	0.9853	0.05651	0.04982	1	LURBAN	0.335	0.024
450023	0.8198	0	0.09555	1	0.8728	0	0.05119	1	OURBAN	0.253	0.023
450024	0.9141	0.28492	0.35	1	0.9403	0.29326	0.1189	1	OURBAN	0.374	0.042
450028	0.9193	0	0.49375	1	0.9440	0	0.15912	1	OURBAN	0.113	0.011
450029	0.8501	0	0.47255	1	0.8947	0	0.15311	1	OURBAN	0.235	0.029
450031	0.9786	0	0.15076	1	0.9853	0	0.06554	1	LURBAN	0.148	0.027
450032	0.8552	0	0.16728	1	0.8984	0	0.06986	1	OURBAN	0.29	0.04
450033	0.9193	0.0199	0.33441	1	0.9440	0.02254	0.11467	1	OURBAN	0.238	0.018
450034	0.8616	0	0.11673	1	0.9030	0	0.05667	1	OURBAN	0.253	0.019
450035	0.9997	0.12284	0.35888	1	0.9998	0.13717	0.12138	1	LURBAN	0.339	0.034
450037	0.8872	0	0.10116	1	0.9213	0	0.05264	1	OURBAN	0.248	0.026
450039	0.9681	0.17502	0.35	1	0.9780	0.15457	0.1189	1	LURBAN	0.305	0.022
450040	0.8642	0.00464	0.06632	1	0.9049	0.00509	0.04368	1	OURBAN	0.181	0.016
450042	0.8594	0.02065	0.06477	1	0.9014	0.0139	0.04328	1	OURBAN	0.311	0.016
450044	0.9786	0.09612	0.12195	1	0.9853	0.08179	0.05803	1	LURBAN	0.337	0.012
450046	0.8456	0.01696	0.249	1	0.8915	0.01745	0.09154	1	OURBAN	0.023	0.014
450047	0.9193	0	0.12	1	0.9440	0	0	1	OURBAN	0.513	0.048
450051	0.9786	0.06315	0.25036	1	0.9853	0.0474	0.09191	1	LURBAN	0.357	0.026
450052	0.8198	0	0.04919	1	0.8728	0	0	1	RURAL	0.406	0.013
450054	0.8304	0.17999	0.105	1	0.8805	0.15496	0.05363	1	OURBAN	0.294	0.026
450055	0.8198	0	0.12	1	0.8728	0	0	1	RURAL	0.499	0.019
450056	0.9502	0	0.03794	1	0.9656	0	0.035	1	LURBAN	0.289	0.017
450058	0.8896	0	0.20087	1	0.9230	0	0.07872	1	LURBAN	0.255	0.027
450059	0.9502	0	0.04135	1	0.9656	0	0.0361	1	LURBAN	0.371	0.029
450064	0.9681	0	0.05775	1	0.9780	0	0.04141	1	LURBAN	0.318	0.015
450068	0.9997	0.25561	0.30297	1	0.9998	0.22098	0.1061	1	LURBAN	0.265	0.031
450072	0.9997	0	0.10078	1	0.9998	0	0.05254	1	LURBAN	0.417	0.035
450073	0.8198	0	0	1	0.8728	0	0	1	RURAL	0.437	0.054
450078	0.8198	0	0.0646	1	0.8728	0	0	1	RURAL	0.442	0.017
450079	0.9786	0	0.10941	1	0.9853	0	0.05477	1	LURBAN	0.341	0.031
450080	0.8872	0	0.15943	1	0.9213	0	0	1	RURAL	0.365	0.033
450082	0.8198	0	0.12	1	0.8728	0	0	1	RURAL	0.273	0.009
450083	0.9182	0	0.08323	1	0.9432	0	0.04802	1	OURBAN	0.175	0.026
450085	0.8198	0	0.09187	1	0.8728	0	0	1	RURAL	0.486	0.036
450087	0.9681	0	0	1	0.9780	0	0.03082	1	LURBAN	0.198	0.014
450090	0.8848	0	0.12	1	0.9196	0	0	1	RURAL	0.498	0.095
450092	0.8198	0	0.12	1	0.8728	0	0	1	RURAL	0.233	0.016
450097	0.9997	0	0.16031	1	0.9998	0	0.06804	1	LURBAN	0.174	0.019
450099	0.9152	0	0.10869	1	0.9411	0	0	1	RURAL	0.227	0.019
450101	0.8594	0.0374	0.22369	1	0.9014	0.03471	0.08478	1	OURBAN	0.362	0.033
450102	0.9182	0.00409	0.07054	1	0.9432	0.00271	0.04476	1	OURBAN	0.189	0.019
450104	0.8896	0	0.14129	1	0.9230	0	0.06306	1	LURBAN	0.486	0.029
450107	0.9141	0	0.37403	1	0.9403	0	0.12556	1	OURBAN	0.181	0.024
450108	0.8896	0	0	1	0.9230	0	0	1	LURBAN	0.443	0.059
450119	0.9136	0	0.613	1	0.9400	0	0.19356	1	OURBAN	0.198	0.029
450123	0.8616	0	0	1	0.9030	0	0.02818	1	OURBAN	0.27	0.02
450124	0.9502	0.10507	0.4007	1	0.9656	0.07932	0.13295	1	LURBAN	0.347	0.017
450126	0.9997	0	0.22925	1	0.9998	0	0.08626	1	LURBAN	0.218	0.035
450128	0.9136	0	0.40217	1	0.9400	0	0.13336	1	OURBAN	0.303	0.046
450130	0.8896	0	0.37025	1	0.9230	0	0.12452	1	LURBAN	0.372	0.026
450132	0.9954	0.06458	0.17882	1	0.9968	0.06989	0.0729	1	OURBAN	0.341	0.031
450133	0.9712	0.03308	0.09743	1	0.9802	0.04542	0.05168	1	OURBAN	0.458	0.039
450135	0.9681	0.00464	0.19097	1	0.9780	0.00277	0.0761	1	LURBAN	0.285	0.017
450137	0.9681	0	0.11743	1	0.9780	0	0.05685	1	LURBAN	0.325	0.022
450143	0.9502	0	0.07751	1	0.9656	0	0	1	LURBAN	0.44	0.02
450144	0.8757	0	0.12	1	0.9131	0	0	1	RURAL	0.539	0.05
450147	0.8198	0	0.17366	1	0.8728	0	0.07154	1	OURBAN	0.241	0.03
450148	0.9681	0	0.11321	1	0.9780	0	0.05576	1	LURBAN	0.311	0.021
450152	0.8304	0	0.16038	1	0.8805	0	0.06805	1	OURBAN	0.286	0.027
450154	0.8198	0	0.12	1	0.8728	0	0	1	RURAL	0.441	0.055
450155	0.8198	0	0.12	1	0.8728	0	0	1	RURAL	0.501	0.038
450162	0.8642	0	0.24716	1	0.9049	0	0.09105	1	OURBAN	0.361	0.045
450163	0.8252	0	0.12	1	0.8767	0	0	1	RURAL	0.269	0.02
450165	0.8896	0	0.12	1	0.9230	0	0	1	LURBAN	0.243	0.018
450176	0.9136	0	0.52941	1	0.9400	0	0.16932	1	OURBAN	0.163	0.011
450177	0.8198	0	0.12	1	0.8728	0	0	1	RURAL	0.451	0.041
450178	0.9523	0	0.12	1	0.9671	0	0	1	RURAL	0.423	0.059
450184	0.9997	0.02247	0.16746	1	0.9998	0.01777	0.06991	1	LURBAN	0.299	0.04
450187	0.9997	0	0.12	1	0.9998	0	0	1	RURAL	0.376	0.025
450188	0.8198	0	0.04653	1	0.8728	0	0	1	RURAL	0.297	0.027
450191	0.9502	0	0.12	1	0.9656	0	0	1	LURBAN	0.371	0.018
450192	0.8469	0	0.12	1	0.8924	0	0	1	RURAL	0.304	0.045
450193	0.9997	0.09231	0	1	0.9998	0.0673	0.02641	1	LURBAN	0.297	0.015
450194	0.8411	0	0.12	1	0.8883	0	0	1	RURAL	0.218	0.038
450196	0.9681	0	0.09243	1	0.9780	0	0	1	RURAL	0.234	0.028
450200	0.8198	0.03903	0.14389	1	0.8728	0.0324	0.06374	1	OURBAN	0.309	0.03
450201	0.8198	0	0.12	1	0.8728	0	0	1	RURAL	0.815	0.09
450203	0.9637	0	0.04998	1	0.9750	0	0	1	LURBAN	0.422	0.032
450209	0.9152	0.06861	0.28834	1	0.9411	0.06628	0.10213	1	OURBAN	0.28	0.022
450210	0.8349	0	0.12	1	0.8838	0	0	1	RURAL	0.239	0.026
450211	0.8872	0	0.07754	1	0.9213	0	0	1	RURAL	0.195	0.017
450213	0.8896	0.32274	0.29389	1	0.9230	0.31012	0.10364	1	LURBAN	0.394	0.03
450214	0.9997	0	0.12	1	0.9998	0	0	1	RURAL	0.188	0.022
450219	0.8198	0	0.12	1	0.8728	0	0	1	RURAL	0.45	0.022
450221	0.8198	0	0.12	1	0.8728	0	0	1	RURAL	0.434	0.047
450222	0.9997	0.0289	0.09059	1	0.9998	0.02096	0.04991	1	LURBAN	0.162	0.024
450224	0.9182	0	0	1	0.9432	0	0	1	RURAL	0.495	0.04
450229	0.8241	0.00654	0.08561	1	0.8759	0.00382	0.04863	1	OURBAN	0.332	0.02
450231	0.9152	0.01427	0.02812	1	0.9411	0.01144	0.03184	1	OURBAN	0.269	0.021
450234	0.8198	0	0	1	0.8728	0	0	1	RURAL	0.498	0.062
450235	0.8198	0	0.12891	1	0.8728	0	0	1	RURAL	0.468	0.043
450236	0.8587	0	0.12	1	0.9009	0	0	1	RURAL	0.443	0.047
450237	0.8896	0.04164	0.38921	1	0.9230	0.03839	0.12976	1	LURBAN	0.287	0.028
450239	0.8304	0	0	1	0.8805	0	0	1	OURBAN	0.457	0.027
450241	0.8198	0	0	1	0.8728	0	0	1	RURAL	0.544	0.029
450243	0.8198	0	0	1	0.8728	0	0	1	RURAL	0.572	0.021
450253	0.9997	0	0.0293	1	0.9998	0	0	1	LURBAN	0.579	0.069
450270	0.8469	0	0.05621	1	0.8924	0	0	1	RURAL	0.35	0.011
450271	0.9637	0	0.08491	1	0.9750	0	0	1	LURBAN	0.393	0.057
450272	0.9502	0	0.13883	1	0.9656	0	0.06242	1	LURBAN	0.305	0.022
450280	0.9786	0.02991	0	1	0.9853	0.02306	0.02898	1	LURBAN	0.378	0.03
450283	0.9681	0	0	1	0.9780	0	0	1	LURBAN	0.307	0.018
450289	0.9997	0.30876	0.35	1	0.9998	0.26055	0.1189	1	LURBAN	0.042	0.026
450292	0.9786	0	0.09784	1	0.9853	0	0	1	LURBAN	0.335	0.042
450293	0.8198	0	0.12	1	0.8728	0	0	1	RURAL	0.551	0.072
450296	0.9997	0	0.23637	1	0.9998	0	0.08816	1	LURBAN	0.144	0.013
450299	0.9172	0.00393	0.16595	1	0.9425	0.00589	0.06952	1	OURBAN	0.201	0.032
450306	0.8241	0	0.09433	1	0.8759	0	0	1	OURBAN	0.396	0.022
450315	0.9786	0	0.5944	1	0.9853	0	0.18812	1	LURBAN	0.39	0.056
450324	0.9681	0	0.03434	1	0.9780	0	0.03385	1	OURBAN	0.278	0.022
450330	0.9997	0.00404	0.17293	1	0.9998	0.00379	0.07135	1	LURBAN	0.334	0.033
450340	0.8659	0	0.15324	1	0.9061	0	0.06618	1	OURBAN	0.189	0.026
450346	0.8616	0	0.1994	1	0.9030	0	0.07833	1	OURBAN	0.213	0.024
450347	0.9997	0	0.05926	1	0.9998	0	0	1	RURAL	0.341	0.025
450348	0.8198	0	0.12	1	0.8728	0	0	1	RURAL	0.396	0.022
