PRVDRNUM	PRWI	TCHOP	DSHOPG	COLACP	GAF	TCHCP	DSHCPG	COLA	URSPA	OPCCR	CPCCR
50169	1.2032	0.01798	0.16457	1	1.1351	0.00904	0.06915	1	LURBAN	0.174	0.009
50173	1.1985	0	0.46739	1	1.132	0	0.15165	1	LURBAN	0.16	0.01
50174	1.5282	0	0.0805	1	1.337	0	0.04732	1	OURBAN	0.226	0.014
50179	1.2114	0	0.18022	1	1.1403	0	0.07327	1	OURBAN	0.215	0.003
50180	1.563	0	0	1	1.3578	0	0.02328	1	LURBAN	0.21	0.018
50188	1.5902	0	0	1	1.3739	0	0.01944	1	LURBAN	0.211	0.023
50189	1.4797	0	0.12	1	1.3078	0	0	1	OURBAN	0.459	0.015
50191	1.2032	0.04034	0.47639	1	1.1351	0.02436	0.1542	1	LURBAN	0.173	0.011
50192	1.1972	0	0.12	1	1.1312	0	0	1	RURAL	0.472	0.004
50193	1.1985	0	0	1	1.132	0	0.01373	1	LURBAN	0.241	0.023
50194	1.5954	0	0.33126	1	1.377	0	0.11381	1	OURBAN	0.168	0.009
50195	1.564	0	0.26289	1	1.3584	0	0.09527	1	LURBAN	0.226	0.014
50196	1.1972	0	0.12	1	1.1312	0	0	1	OURBAN	0.241	0.015
50197	1.583	0	0	1	1.3696	0	0.00609	1	LURBAN	0.196	0.009
50204	1.2032	0	0.10406	1	1.1351	0	0.05339	1	LURBAN	0.192	0.017
50205	1.2032	0	0.41427	1	1.1351	0	0.13673	1	LURBAN	0.178	0.014
50211	1.564	0	0.08969	1	1.3584	0	0.04968	1	LURBAN	0.247	0.008
50219	1.2032	0.00697	0.3439	1	1.1351	0.00506	0.11727	1	LURBAN	0.262	0.019
50222	1.1972	0	0.25447	1	1.1312	0	0.09301	1	LURBAN	0.173	0.013
50224	1.1985	0	0	1	1.132	0	0.01555	1	LURBAN	0.314	0.027
50225	1.1972	0	0.08701	1	1.1312	0	0.04899	1	OURBAN	0.139	0.008
50226	1.1985	0	0.14641	1	1.132	0	0.0644	1	LURBAN	0.211	0.011
50228	1.5065	0.3376	0.46956	1	1.324	0.15119	0.15226	1	LURBAN	0.311	0.01
50230	1.1985	0	0.71462	1	1.132	0	0.2237	1	LURBAN	0.196	0.009
50231	1.2032	0.01867	0.50282	1	1.1351	0.00695	0.16171	1	LURBAN	0.171	0.012
50232	1.1972	0	0.05179	1	1.1312	0	0	1	OURBAN	0.147	0.011
50234	1.1972	0	0	1	1.1312	0	0	1	LURBAN	0.237	0.018
50235	1.2032	0	0.16882	1	1.1351	0	0.07027	1	LURBAN	0.199	0.009
50236	1.2032	0	0.05068	1	1.1351	0	0	1	OURBAN	0.224	0.014
50238	1.2032	0	0.19835	1	1.1351	0	0.07805	1	LURBAN	0.243	0.019
50239	1.2032	0.03756	0.51974	1	1.1351	0.01428	0.16654	1	LURBAN	0.172	0.012
50242	1.5954	0	0.12223	1	1.377	0	0.0581	1	OURBAN	0.188	0.013
50243	1.1972	0.00191	0.24989	1	1.1312	0.0008	0.09178	1	LURBAN	0.14	0.016
50245	1.1983	0.16754	0.53662	1	1.1319	0.06349	0.17139	1	LURBAN	0.293	0.045
50248	1.4797	0.06667	0.51982	1	1.3078	0.04035	0.16657	1	OURBAN	0.261	0.038
50254	1.3088	0	0.05347	1	1.2024	0	0	1	LURBAN	0.238	0.023
50257	1.1972	0	0.12	1	1.1312	0	0	1	OURBAN	0.393	0.009
50261	1.1972	0	0.27936	1	1.1312	0	0.09971	1	OURBAN	0.218	0.014
50262	1.2032	0.40234	0.21352	1	1.1351	0.18061	0.08208	1	LURBAN	0.286	0.018
50264	1.564	0	0.10775	1	1.3584	0	0	1	LURBAN	0.24	0.005
50272	1.1983	0	0.07834	1	1.1319	0	0.04676	1	LURBAN	0.262	0.016
50276	1.563	0.1084	0.51968	1	1.3578	0.04047	0.16653	1	LURBAN	0.504	0.036
50277	1.2032	0.06105	0.63538	1	1.1351	0.01949	0.20013	1	LURBAN	0.22	0.012
50278	1.2032	0	0.21475	1	1.1351	0	0.0824	1	LURBAN	0.147	0.002
50279	1.1983	0	0.12	1	1.1319	0	0	1	LURBAN	0.229	0.021
50280	1.2935	0.03656	0.13546	1	1.1927	0.01539	0.06154	1	OURBAN	0.238	0.004
50281	1.2032	0	0.5386	1	1.1351	0	0.17195	1	LURBAN	0.265	0.011
50283	1.564	0	0.04325	1	1.3584	0	0.03672	1	LURBAN	0.18	0.019
50289	1.5211	0.00409	0.13747	1	1.3327	0.00146	0.06207	1	LURBAN	0.164	0.01
50290	1.2032	0	0	1	1.1351	0	0.02054	1	LURBAN	0.22	0.016
50291	1.5282	0.08783	0.22166	1	1.337	0.03855	0.08424	1	OURBAN	0.365	0.017
50292	1.1972	0.09918	0.49123	1	1.1312	0.04284	0.15841	1	LURBAN	0.281	0.019
50295	1.1972	0	0.06711	1	1.1312	0	0.04388	1	OURBAN	0.208	0.011
50296	1.583	0	0.12	1	1.3696	0	0	1	LURBAN	0.31	0.019
50298	1.1983	0	0.12	1	1.1319	0	0	1	LURBAN	0.163	0.02
50300	1.1983	0	0.20905	1	1.1319	0	0.08089	1	LURBAN	0.262	0.013
50301	1.4681	0	0.20547	1	1.3008	0	0	1	RURAL	0.266	0.014
50305	1.564	0	0.31906	1	1.3584	0	0.11047	1	LURBAN	0.206	0.014
50308	1.5902	0	0.04144	1	1.3739	0	0.03613	1	LURBAN	0.182	0.018
50309	1.3088	0	0.04169	1	1.2024	0	0.03621	1	LURBAN	0.228	0.024
50313	1.2104	0	0.12	1	1.1397	0	0	1	OURBAN	0.272	0.025
50315	1.1972	0.21105	0.64093	1	1.1312	0.08641	0.20176	1	OURBAN	0.412	0.012
50320	1.564	0.18085	0.38067	1	1.3584	0.11403	0.1274	1	LURBAN	0.443	0.024
50324	1.1972	0	0	1	1.1312	0	0.02204	1	LURBAN	0.266	0.014
50325	1.2005	0	0.12	1	1.1333	0	0	1	RURAL	0.324	0.014
50327	1.1983	0.20276	0.39534	1	1.1319	0.08792	0.13146	1	LURBAN	0.234	0.011
50329	1.1972	0	0.25056	1	1.1312	0	0.09196	1	LURBAN	0.215	0.016
50334	1.4797	0	0.12282	1	1.3078	0	0.05825	1	OURBAN	0.375	0.02
50335	1.2114	0	0	1	1.1403	0	0	1	RURAL	0.234	0.019
50336	1.2104	0	0.15658	1	1.1397	0	0.06706	1	OURBAN	0.113	0.005
50342	1.1972	0	0.31975	1	1.1312	0	0.11066	1	OURBAN	0.359	0.028
50348	1.1985	0.29212	0.38624	1	1.132	0.16018	0.12894	1	LURBAN	0.188	0.009
50349	1.1972	0	0.12	1	1.1312	0	0	1	OURBAN	0.749	0.026
50350	1.2032	0	0.40691	1	1.1351	0	0.13468	1	LURBAN	0.399	0.022
50351	1.2032	0	0.0437	1	1.1351	0	0.03686	1	LURBAN	0.206	0.018
50352	1.3088	0	0.09967	1	1.2024	0	0	1	LURBAN	0.343	0.007
50353	1.2032	0	0.11049	1	1.1351	0	0.05506	1	LURBAN	0.205	0.012
50357	1.1972	0	0	1	1.1312	0	0	1	OURBAN	0.229	0.009
50359	1.1972	0	0.3291	1	1.1312	0	0.11321	1	OURBAN	0.439	0.006
50360	1.5518	0	0.08547	1	1.3511	0	0.0486	1	LURBAN	0.249	0.017
50366	1.1987	0	0.0282	1	1.1321	0	0	1	RURAL	0.362	0.027
50367	1.5518	0	0.27577	1	1.3511	0	0.09874	1	OURBAN	0.181	0.015
50369	1.2032	0	0.5423	1	1.1351	0	0.17302	1	LURBAN	0.207	0.008
50373	1.2032	0.20981	0.46417	1	1.1351	0.14218	0.15074	1	LURBAN	0.238	0.016
50376	1.2032	0.35996	0.46795	1	1.1351	0.19621	0.15181	1	LURBAN	0.238	0.016
50378	1.2032	0	0.65622	1	1.1351	0	0.20628	1	LURBAN	0.395	0.018
50380	1.5902	0	0.03173	1	1.3739	0	0.033	1	LURBAN	0.2	0.019
50382	1.2032	0	0.27681	1	1.1351	0	0.09902	1	LURBAN	0.216	0.01
50385	1.5282	0	0.12	1	1.337	0	0	1	OURBAN	0.462	0.047
50390	1.1972	0	0.19179	1	1.1312	0	0.07632	1	LURBAN	0.213	0.011
50393	1.2032	0.06064	0.2697	1	1.1351	0.02016	0.0971	1	LURBAN	0.211	0.009
50394	1.2032	0	0.04123	1	1.1351	0	0.03607	1	OURBAN	0.168	0.011
50396	1.1972	0.04852	0.10066	1	1.1312	0.02287	0.05251	1	OURBAN	0.217	0.018
50397	1.1972	0	0	1	1.1312	0	0	1	OURBAN	0.466	0.035
50407	1.5065	0	0.12	1	1.324	0	0	1	LURBAN	0.357	0.017
50411	1.2032	0.00643	0	1	1.1351	0.00353	0.01988	1	LURBAN	0.169	0.02
50414	1.3088	0	0	1	1.2024	0	0	1	LURBAN	0.245	0.011
50417	1.1972	0	0.12	1	1.1312	0	0	1	RURAL	0.347	0.032
50423	1.1972	0	0.12	1	1.1312	0	0	1	LURBAN	0.355	0.015
50424	1.1972	0.09745	0	1	1.1312	0.04411	0.01599	1	LURBAN	0.226	0.013
50425	1.3088	0.03335	0	1	1.2024	0.01225	0.02566	1	LURBAN	0.205	0.012
50426	1.1985	0	0.17764	1	1.132	0	0.07259	1	LURBAN	0.224	0.013
50430	1.1972	0	0.09635	1	1.1312	0	0	1	RURAL	0.971	0.034
50434	1.1972	0	0.12	1	1.1312	0	0	1	RURAL	0.349	0.022
50435	1.1972	0	0	1	1.1312	0	0	1	LURBAN	0.211	0.012
50438	1.2032	0.04128	0.17855	1	1.1351	0.01524	0.07283	1	LURBAN	0.244	0.02
50441	1.5902	0.37824	0.09395	1	1.3739	0.17633	0.05078	1	LURBAN	0.202	0.013
50444	1.2288	0.03808	0.28192	1	1.1515	0.01534	0.1004	1	OURBAN	0.236	0.011
50447	1.1972	0	0.68879	1	1.1312	0	0.21597	1	LURBAN	0.429	0.095
50448	1.1972	0	0.06243	1	1.1312	0	0	1	OURBAN	0.377	0.024
50454	1.5065	0.33409	0.26356	1	1.324	0.15466	0.09545	1	LURBAN	0.229	0.014
50455	1.1972	0	0.35699	1	1.1312	0	0.12086	1	OURBAN	0.156	0.008
50457	1.5065	0.06473	0.11931	1	1.324	0.07616	0.05734	1	LURBAN	0.188	0.008
50464	1.2114	0.0363	0.34495	1	1.1403	0.01459	0.11755	1	OURBAN	0.105	0.006
50468	1.2032	0	0.43115	1	1.1351	0	0.14145	1	LURBAN	0.192	0.014
50471	1.2032	0.01233	0.47798	1	1.1351	0.0054	0.15465	1	LURBAN	0.201	0.015
50476	1.4681	0	0.11654	1	1.3008	0	0	1	RURAL	0.317	0.019
50478	1.1972	0	0	1	1.1312	0	0	1	OURBAN	0.383	0.034
50481	1.2032	0	0.04418	1	1.1351	0	0.03702	1	LURBAN	0.174	0.011
50485	1.2032	0.07585	0.22909	1	1.1351	0.02654	0.08622	1	LURBAN	0.221	0.011
50488	1.564	0	0.1122	1	1.3584	0	0.0555	1	LURBAN	0.226	0.019
50492	1.1972	0	0.09239	1	1.1312	0	0.05038	1	OURBAN	0.258	0.034
50496	1.563	0	0.05924	1	1.3578	0	0.04186	1	LURBAN	0.182	0.01
50498	1.3088	0	0.03606	1	1.2024	0	0	1	LURBAN	0.255	0.017
50502	1.2032	0.0054	0.42159	1	1.1351	0.00306	0.13878	1	LURBAN	0.19	0.012
50503	1.1972	0	0.03415	1	1.1312	0	0.03378	1	LURBAN	0.269	0.014
50506	1.1972	0	0.15387	1	1.1312	0	0.06635	1	OURBAN	0.151	0.011
50510	1.5065	0	0	1	1.324	0	0.00923	1	LURBAN	0.227	0.015
50512	1.564	0.00703	0	1	1.3584	0.0027	0.02184	1	LURBAN	0.321	0.02
50515	1.1972	0.0162	0	1	1.1312	0.00605	0.01505	1	LURBAN	0.201	0.017
50516	1.3088	0	0.22375	1	1.2024	0	0.0848	1	LURBAN	0.188	0.01
50517	1.1983	0	0.373	1	1.1319	0	0.12527	1	LURBAN	0.315	0.011
50523	1.563	0	0.15999	1	1.3578	0	0.06795	1	LURBAN	0.249	0.017
50526	1.1985	0	0.10937	1	1.132	0	0.05477	1	LURBAN	0.184	0.014
50528	1.1972	0	0.12	1	1.1312	0	0	1	RURAL	0.322	0.025
50531	1.2032	0	0.5428	1	1.1351	0	0.17317	1	LURBAN	0.2	0.007
50534	1.1972	0	0.45927	1	1.1312	0	0.14936	1	LURBAN	0.158	0.012
50537	1.3088	0.00708	0.12	1	1.2024	0.0035	0	1	LURBAN	0.266	0.022
50541	1.583	0	0	1	1.3696	0	0.00448	1	LURBAN	0.115	0.006
50543	1.1985	0	0.71877	1	1.132	0	0.22495	1	LURBAN	0.301	0.026
50545	1.2032	0	0.12	1	1.1351	0	0	1	LURBAN	1.038	0.012
50546	1.1972	0	0.12	1	1.1312	0	0	1	OURBAN	1.133	0.018
50547	1.5282	0	0.12	1	1.337	0	0	1	OURBAN	1.134	0.016
50548	1.1985	0	0.12	1	1.132	0	0	1	LURBAN	0.238	0.013
50549	1.4681	0	0	1	1.3008	0	0.02552	1	OURBAN	0.245	0.015
50551	1.1985	0	0.05654	1	1.132	0	0.04102	1	LURBAN	0.134	0.008
50552	1.2032	0	0	1	1.1351	0	0	1	LURBAN	1.028	0.066
50557	1.2114	0	0.1441	1	1.1403	0	0.06379	1	OURBAN	0.166	0.016
50561	1.2032	0.0036	0	1	1.1351	0.00225	0.02512	1	LURBAN	0.139	0.026
50567	1.1985	0	0.05122	1	1.132	0	0.0393	1	LURBAN	0.245	0.008
50568	1.1972	0	0.32558	1	1.1312	0	0.11225	1	OURBAN	0.356	0.003
50570	1.1985	0.00317	0.51167	1	1.132	0.0015	0.16423	1	LURBAN	0.204	0.014
50573	1.1972	0	0	1	1.1312	0	0.01484	1	LURBAN	0.181	0.018
50575	1.2032	0	0.30314	1	1.1351	0	0.10614	1	LURBAN	0.192	0.011
50578	1.2032	0	0.54625	1	1.1351	0	0.17416	1	LURBAN	0.238	0.016
50580	1.1985	0	0.4011	1	1.132	0	0.13306	1	LURBAN	0.188	0.009
50581	1.2032	0.00719	0.24434	1	1.1351	0.00292	0.09029	1	LURBAN	0.17	0.01
50583	1.1972	0	0.17506	1	1.1312	0	0.07191	1	LURBAN	0.164	0.008
50584	1.1983	0.04023	0.35749	1	1.1319	0.01839	0.121	1	LURBAN	0.194	0.003
50586	1.1983	0.06438	0.32487	1	1.1319	0.04939	0.11206	1	LURBAN	0.231	0.027
50588	1.2032	0	0.10858	1	1.1351	0	0	1	LURBAN	0.201	0.008
50589	1.1985	0	0.03416	1	1.132	0	0.03379	1	LURBAN	0.188	0.012
50590	1.3088	0.02795	0.36638	1	1.2024	0.01375	0.12345	1	LURBAN	0.223	0.01
50597	1.2032	0	0.12212	1	1.1351	0	0.05807	1	LURBAN	0.248	0.012
50599	1.3088	0.32855	0.32093	1	1.2024	0.14488	0.11098	1	LURBAN	0.155	0.015
50601	1.2032	0.00273	0.08635	1	1.1351	0.00106	0.04882	1	LURBAN	0.16	0.01
50603	1.1985	0.0018	0	1	1.132	0.00075	0.02104	1	LURBAN	0.253	0.017
50604	1.5902	0	0	1	1.3739	0	0.02347	1	LURBAN	0.414	0.022
50608	1.1972	0	0.45599	1	1.1312	0	0.14843	1	OURBAN	0.271	0.017
50609	1.1985	0.06728	0.04431	1	1.132	0.02516	0.03706	1	LURBAN	0.173	0.018
50616	1.2032	0	0	1	1.1351	0	0	1	OURBAN	0.219	0.011
50618	1.1972	0	0.08587	1	1.1312	0	0	1	RURAL	0.549	0.033
50624	1.2032	0	0.05698	1	1.1351	0	0.04116	1	LURBAN	0.155	0.013
50625	1.2032	0.14332	0.19666	1	1.1351	0.05342	0.07761	1	LURBAN	0.2	0.022
50633	1.1972	0	0.06119	1	1.1312	0	0	1	OURBAN	0.151	0.007
50636	1.1972	0	0	1	1.1312	0	0	1	LURBAN	0.248	0.015
50641	1.2032	0	0.66409	1	1.1351	0	0.20862	1	LURBAN	0.209	0.017
50644	1.2032	0	0.67735	1	1.1351	0	0.21256	1	LURBAN	0.177	0.01
50662	1.5902	0	0.12	1	1.3739	0	0	1	LURBAN	0.238	0.012
50663	1.2032	0	0.66492	1	1.1351	0	0.20886	1	LURBAN	0.175	0.003
50667	1.4125	0	0	1	1.2668	0	0	1	OURBAN	0.925	0.019
50668	1.5065	0	0.12	1	1.324	0	0	1	LURBAN	0.238	0.025
50674	1.3088	0.05437	0.0446	1	1.2024	0.01896	0.03716	1	LURBAN	0.535	0.02
50677	1.2032	0.03366	0	1	1.1351	0.0136	0.02974	1	LURBAN	0.328	0.03
50678	1.1985	0	0.16009	1	1.132	0	0.06798	1	LURBAN	0.227	0.01
50680	1.5518	0	0.09235	1	1.3511	0	0	1	OURBAN	0.158	0.011
50682	1.1972	0	0.12	1	1.1312	0	0	1	OURBAN	0.352	0.016
50684	1.1972	0	0.06875	1	1.1312	0	0	1	LURBAN	0.237	0.021
50686	1.1972	0.04311	0	1	1.1312	0.01686	0.01579	1	LURBAN	0.178	0.021
50688	1.5902	0	0.12	1	1.3739	0	0	1	LURBAN	0.213	0.018
50689	1.563	0	0	1	1.3578	0	0.01263	1	LURBAN	0.192	0.014
50690	1.5282	0	0	1	1.337	0	0.01905	1	OURBAN	0.356	0.015
50693	1.1985	0	0.15155	1	1.132	0	0.06574	1	LURBAN	0.164	0.03
50694	1.1972	0	0.44689	1	1.1312	0	0.14587	1	LURBAN	0.287	0.034
50696	1.2032	0.13679	0.1806	1	1.1351	0.07334	0.07337	1	LURBAN	0.182	0.016
50697	1.2935	0	0	1	1.1927	0	0	1	OURBAN	0.257	0.02
50701	1.1972	0	0.11114	1	1.1312	0	0.05522	1	LURBAN	0.277	0.011
50704	1.2032	0	0.52529	1	1.1351	0	0.16813	1	LURBAN	0.35	0.037
50708	1.1972	0	0	1	1.1312	0	0	1	OURBAN	0.266	0.052
50709	1.1972	0	0.12	1	1.1312	0	0	1	LURBAN	0.147	0.008
50710	1.1972	0	0	1	1.1312	0	0.00071	1	OURBAN	0.326	0.018
50714	1.5954	0	0.04073	1	1.377	0	0	1	OURBAN	0.367	0.026
50717	1.2032	0.03661	0.12	1	1.1351	0.01505	0	1	LURBAN	0.238	0.016
50720	1.1985	0	0.49089	1	1.132	0	0.15831	1	LURBAN	0.215	0.007
50722	1.1972	0	0.32469	1	1.1312	0	0.11201	1	LURBAN	0.195	0.016
50723	1.2032	0	0.10198	1	1.1351	0	0.05285	1	LURBAN	0.463	0.039
50724	1.1972	0	0.06	1	1.1312	0	0	1	OURBAN	0.221	0.021
50725	1.2032	0.00621	0.76031	1	1.1351	0.0027	0.2375	1	LURBAN	0.237	0.01
50726	1.2114	0	0	1	1.1403	0	0	1	OURBAN	0.157	0.009
50727	1.2032	0	0.05624	1	1.1351	0	0.04092	1	LURBAN	0.219	0.004
50732	1.1972	0	0	1	1.1312	0	0	1	OURBAN	0.357	0.07
50733	1.2935	0	0.05427	1	1.1927	0	0.04028	1	OURBAN	0.13	0.015
50735	1.2032	0	0.40973	1	1.1351	0	0.13547	1	LURBAN	0.148	0.011
50736	1.2032	0	0.67239	1	1.1351	0	0.21108	1	LURBAN	0.138	0.009
50737	1.2032	0	0.74817	1	1.1351	0	0.23382	1	LURBAN	0.141	0.01
50738	1.2032	0	0.69499	1	1.1351	0	0.21782	1	LURBAN	0.18	0.016
50739	1.2032	0	0.39147	1	1.1351	0	0.13039	1	LURBAN	0.12	0.006
50740	1.2032	0	0.03658	1	1.1351	0	0	1	LURBAN	0.202	0.011
50741	1.2032	0	0.44392	1	1.1351	0	0.14503	1	LURBAN	0.144	0.006
50742	1.2032	0.00491	0.18682	1	1.1351	0.00289	0.07501	1	LURBAN	0.106	0.007
50744	1.1985	0	0.4725	1	1.132	0	0.1531	1	LURBAN	0.246	0.01
50745	1.1985	0	0.05535	1	1.132	0	0	1	LURBAN	0.189	0.006
50746	1.1985	0.01319	0.44945	1	1.132	0.0061	0.14659	1	LURBAN	0.18	0.009
50747	1.1985	0	0.63227	1	1.132	0	0.19921	1	LURBAN	0.229	0.006
50748	1.2104	0	0	1	1.1397	0	0	1	OURBAN	0.429	0.02
50749	1.2032	0	0	1	1.1351	0	0	1	OURBAN	0.242	0.015
50751	1.2032	0	0.09129	1	1.1351	0	0	1	LURBAN	0.377	0.094
50752	1.2032	0	0.23009	1	1.1351	0	0.08649	1	LURBAN	0.154	0.004
50753	1.2032	0	0.04785	1	1.1351	0	0.03821	1	LURBAN	0.394	0.019
50754	1.5211	0	0	1	1.3327	0	0	1	LURBAN	0.45	0.015
50755	1.2032	0.01033	0.20897	1	1.1351	0.00476	0.08087	1	LURBAN	0.211	0.024
50757	1.1972	0	0.16078	1	1.1312	0	0.06816	1	LURBAN	0.227	0.015
50758	1.1983	0	0.37864	1	1.1319	0	0.12683	1	LURBAN	0.183	0.012
50759	1.1972	0	0.05281	1	1.1312	0	0	1	LURBAN	0.238	0.015
60001	1.0374	0.05617	0.08992	1	1.0255	0.02465	0.04974	1	OURBAN	0.295	0.032
60003	1.0374	0	0.0399	1	1.0255	0	0.03564	1	OURBAN	0.357	0.041
60004	1.0549	0	0.12	1	1.0373	0	0	1	LURBAN	0.318	0.03
60006	0.9311	0	0.03907	1	0.9523	0	0	1	RURAL	0.404	0.061
60008	0.9311	0	0.12	1	0.9523	0	0	1	RURAL	0.404	0.04
60009	1.0549	0	0.04975	1	1.0373	0	0.03882	1	LURBAN	0.234	0.025
60010	0.9722	0.04592	0.04068	1	0.9809	0.01606	0.03589	1	OURBAN	0.319	0.025
60011	1.0549	0.28628	0.42	1	1.0373	0.11208	0.13833	1	LURBAN	0.429	0.021
60012	0.9712	0.04462	0.09207	1	0.9802	0.02166	0.0503	1	OURBAN	0.264	0.024
60013	0.9311	0	0.04075	1	0.9523	0	0	1	RURAL	0.38	0.048
60014	1.0549	0.04592	0.1999	1	1.0373	0.02077	0.07846	1	LURBAN	0.247	0.038
60015	1.0549	0.03308	0.06537	1	1.0373	0.01444	0.04343	1	LURBAN	0.196	0.012
60016	0.9311	0	0.06475	1	0.9523	0	0	1	RURAL	0.32	0.03
60018	0.9311	0	0.0805	1	0.9523	0	0	1	RURAL	0.425	0.054
60020	0.9311	0	0.12102	1	0.9523	0	0.05779	1	OURBAN	0.223	0.015
60022	0.9712	0	0.1227	1	0.9802	0	0.05822	1	OURBAN	0.304	0.02
60023	1.0374	0.03514	0.07155	1	1.0255	0.01877	0.04502	1	OURBAN	0.351	0.031
60024	1.0549	0.33085	0.1687	1	1.0373	0.1693	0.07024	1	LURBAN	0.264	0.017
60027	1.0374	0	0	1	1.0255	0	0.02555	1	OURBAN	0.338	0.041
60028	1.0549	0.0974	0	1	1.0373	0.04674	0.02712	1	LURBAN	0.236	0.022
60030	0.9722	0	0.0617	1	0.9809	0	0.0425	1	OURBAN	0.409	0.06
60031	1.0374	0.00735	0.03217	1	1.0255	0.0028	0.03315	1	OURBAN	0.251	0.013
60032	1.0549	0.06871	0.08613	1	1.0373	0.03526	0.04877	1	LURBAN	0.231	0.02
60034	1.0549	0.0298	0	1	1.0373	0.01163	0.02964	1	LURBAN	0.218	0.028
60036	0.9311	0	0.12	1	0.9523	0	0	1	RURAL	0.445	0.038
60041	0.9311	0	0	1	0.9523	0	0	1	RURAL	0.918	0.046
60043	0.9311	0	0	1	0.9523	0	0	1	RURAL	1.146	0.065
60044	0.9311	0	0.03931	1	0.9523	0	0	1	RURAL	0.327	0.033
60049	0.9569	0	0.03612	1	0.9703	0	0	1	RURAL	0.611	0.052
60054	0.9646	0	0	1	0.9756	0	0	1	OURBAN	0.475	0.039
60064	1.0549	0	0	1	1.0373	0	0.01872	1	LURBAN	0.242	0.015
60065	1.0549	0	0.12159	1	1.0373	0	0.05793	1	LURBAN	0.241	0.024
60071	0.9311	0	0.05289	1	0.9523	0	0	1	RURAL	0.494	0.048
60075	1.1062	0	0.12	1	1.0716	0	0	1	RURAL	0.46	0.064
60076	0.9311	0	0.04267	1	0.9523	0	0	1	RURAL	0.444	0.049
60096	1.0374	0	0.04353	1	1.0255	0	0	1	RURAL	0.574	0.046
60100	1.0549	0.00142	0.096	1	1.0373	0.00056	0.05131	1	LURBAN	0.232	0.024
60103	1.0374	0	0.12	1	1.0255	0	0	1	OURBAN	0.344	0.04
60104	1.0549	0.01948	0.04611	1	1.0373	0.00789	0.03764	1	LURBAN	0.244	0.014
60107	1.0549	0	0.1069	1	1.0373	0	0	1	LURBAN	0.249	0.029
60112	1.0549	0	0	1	1.0373	0	0.01035	1	LURBAN	0.213	0.039
60113	1.0549	0	0	1	1.0373	0	0.01312	1	LURBAN	0.207	0.026
60114	1.0549	0	0	1	1.0373	0	0	1	LURBAN	0.25	0.048
60115	0.9311	0	0	1	0.9523	0	0	1	OURBAN	0.859	0.026
60116	1.0374	0	0	1	1.0255	0	0.01194	1	OURBAN	0.23	0.062
60117	0.9311	0	0	1	0.9523	0	0	1	RURAL	0.429	0.109
60118	0.9311	0	0.03626	1	0.9523	0	0	1	RURAL	0.343	0.028
60119	0.9722	0	0	1	0.9809	0	0.0054	1	OURBAN	0.289	0.028
70001	1.26	0.16168	0.034	1	1.1715	0.06067	0.03374	1	OURBAN	0.294	0.022
70002	1.2214	0.14755	0.06349	1	1.1468	0.0577	0.04295	1	LURBAN	0.454	0.023
70003	1.2214	0	0	1	1.1468	0	0	1	LURBAN	0.556	0.036
70004	1.2214	0	0	1	1.1468	0	0	1	RURAL	0.435	0.044
70005	1.26	0.09854	0.03974	1	1.1715	0.03948	0.03559	1	OURBAN	0.312	0.015
70006	1.3003	0.10277	0.04012	1	1.197	0.04554	0.03571	1	OURBAN	0.363	0.036
70007	1.2214	0.00235	0.03546	1	1.1468	0.00079	0.03421	1	OURBAN	0.568	0.037
70008	1.2214	0	0	1	1.1468	0	0	1	LURBAN	0.339	0.031
70009	1.2214	0	0	1	1.1468	0	0	1	LURBAN	0.435	0.021
70010	1.2869	0.15265	0.16261	1	1.1885	0.06532	0.06864	1	OURBAN	0.307	0.021
70011	1.2214	0	0	1	1.1468	0	0	1	LURBAN	0.628	0.069
70012	1.2214	0	0	1	1.1468	0	0.02567	1	LURBAN	0.559	0.052
70015	1.2704	0	0	1	1.1781	0	0	1	LURBAN	0.467	0.035
70016	1.26	0.11652	0.06676	1	1.1715	0.04316	0.04379	1	OURBAN	0.466	0.026
70017	1.26	0	0	1	1.1715	0	0.03003	1	OURBAN	0.471	0.038
70018	1.3003	0.06064	0	1	1.197	0.02506	0.01069	1	OURBAN	0.387	0.034
70019	1.26	0	0	1	1.1715	0	0.02207	1	OURBAN	0.421	0.024
70020	1.2214	0.05514	0	1	1.1468	0.01953	0.02427	1	LURBAN	0.394	0.04
70021	1.2214	0	0.0876	1	1.1468	0	0	1	LURBAN	0.472	0.04
70022	1.26	0.30082	0.14051	1	1.1715	0.12325	0.06286	1	OURBAN	0.337	0.015
70024	1.2214	0	0	1	1.1468	0	0.02998	1	OURBAN	0.55	0.027
70025	1.2214	0.1966	0.06115	1	1.1468	0.07785	0.04235	1	LURBAN	0.376	0.029
70027	1.2214	0	0	1	1.1468	0	0.01381	1	LURBAN	0.415	0.033
70028	1.2869	0.09231	0.06489	1	1.1885	0.03125	0.04331	1	OURBAN	0.379	0.03
70029	1.2214	0	0	1	1.1468	0	0.02754	1	LURBAN	0.407	0.031
70031	1.26	0.09755	0	1	1.1715	0.04902	0.0282	1	OURBAN	0.338	0.02
70033	1.2869	0.12351	0	1	1.1885	0.05948	0.02038	1	OURBAN	0.441	0.027
70034	1.3003	0.10277	0	1	1.197	0.04796	0.03018	1	OURBAN	0.451	0.03
70035	1.2214	0.07917	0.06242	1	1.1468	0.03204	0.04268	1	LURBAN	0.339	0.026
